photon_energy_eV,chi2_real_pm_per_V,chi2_imag_pm_per_V,chi2_abs_real_pm_per_V,chi2_abs_pm_per_V,KK_real_pm_per_V,KK_imag_pm_per_V
-1.299999999999990052e-01,6.581119361332246065e-01,-3.422287006121575888e-03,6.581119361332246065e-01,6.581208342921335275e-01,6.582209037760715642e-01,-3.442442168968331065e-03
-1.289999999999977831e-01,6.591282542314091941e-01,-3.430193651626714177e-03,6.591282542314091941e-01,6.591371797696082835e-01,6.592370878889567409e-01,-3.437526671663690588e-03
-1.280000000000001137e-01,6.601470016049366674e-01,-3.438125434464684924e-03,6.601470016049366674e-01,6.601559546307912418e-01,6.602559696320741134e-01,-3.458314471373259529e-03
-1.269999999999988916e-01,6.611681862221703287e-01,-3.446082457480331880e-03,6.611681862221703287e-01,6.611771668445745043e-01,6.612770194232634458e-01,-3.453421443637169890e-03
-1.259999999999976694e-01,6.621918160850002177e-01,-3.454064824036662436e-03,6.621918160850002177e-01,6.622008244133794630e-01,6.623007844992673254e-01,-3.474287795592429125e-03
-1.250000000000000000e-01,6.632178992290240771e-01,-3.462072638018102826e-03,6.632178992290240771e-01,6.632269353733386552e-01,6.633267319708706644e-01,-3.469417529641644158e-03
-1.239999999999987779e-01,6.642464437236885733e-01,-3.470106003833585070e-03,6.642464437236885733e-01,6.642555077944368724e-01,6.643554125279556022e-01,-3.490362971020292276e-03
-1.230000000000011084e-01,6.652774576724966860e-01,-3.478165026419624377e-03,6.652774576724966860e-01,6.652865497807178841e-01,6.653862899522868801e-01,-3.485515762475041666e-03
-1.219999999999998863e-01,6.663109492131817913e-01,-3.486249811243665418e-03,6.663109492131817913e-01,6.663200694704592975e-01,6.664199184103479778e-01,-3.506540835435697882e-03
-1.209999999999986642e-01,6.673469265178617604e-01,-3.494360464307195296e-03,6.673469265178617604e-01,6.673560750363263239e-01,6.674557583327632715e-01,-3.501716983350874023e-03
-1.200000000000009948e-01,6.683853977932341373e-01,-3.502497092148841758e-03,6.683853977932341373e-01,6.683945746855671777e-01,6.684943673862272506e-01,-3.522822235126709008e-03
-1.189999999999997726e-01,6.694263712807706490e-01,-3.510659801847942386e-03,6.694263712807706490e-01,6.694355766602074764e-01,6.695352026279283164e-01,-3.518022042026303000e-03
-1.179999999999985505e-01,6.704698552568590930e-01,-3.518848701027502308e-03,6.704698552568590930e-01,6.704790892371917943e-01,6.705788252486163392e-01,-3.539208024967845350e-03
-1.170000000000008811e-01,6.715158580330162774e-01,-3.527063897857751242e-03,6.715158580330162774e-01,6.715251207285976021e-01,6.716246889095447425e-01,-3.534431796924445909e-03
-1.159999999999996589e-01,6.725643879560672111e-01,-3.535305501059130689e-03,6.725643879560672111e-01,6.725736794818133468e-01,6.726733583495564384e-01,-3.555699068548765461e-03
-1.149999999999984368e-01,6.736154534083098611e-01,-3.543573619906044414e-03,6.736154534083098611e-01,6.736247738797042084e-01,6.737242838112931231e-01,-3.550947115200281216e-03
-1.140000000000007674e-01,6.746690628077216534e-01,-3.551868364229893334e-03,6.746690628077216534e-01,6.746784123408176015e-01,6.747780336059456818e-01,-3.572296238271730016e-03
-1.129999999999995453e-01,6.757252246081499880e-01,-3.560189844422663799e-03,6.757252246081499880e-01,6.757346033195748003e-01,6.758340545346567252e-01,-3.567568872866521811e-03
-1.119999999999983231e-01,6.767839472994598982e-01,-3.568538171440356274e-03,6.767839472994598982e-01,6.767933553064179319e-01,6.768929185054268771e-01,-3.589000415453016350e-03
-1.110000000000006537e-01,6.778452394077787435e-01,-3.576913456806021969e-03,6.778452394077787435e-01,6.778546768280546697e-01,6.779540688548509886e-01,-3.584297954914193902e-03
-1.099999999999994316e-01,6.789091094956436478e-01,-3.585315812613933117e-03,6.789091094956436478e-01,6.789185764476061147e-01,6.790180811123988081e-01,-3.605812490431340410e-03
-1.089999999999982094e-01,6.799755661622017833e-01,-3.593745351532520727e-03,6.799755661622017833e-01,6.799850627648069690e-01,6.800843951268570331e-01,-3.601135255401139573e-03
-1.080000000000005400e-01,6.810446180434261976e-01,-3.602202186808000153e-03,6.810446180434261976e-01,6.810541444162210301e-01,6.811535900740457450e-01,-3.622733362684651785e-03
-1.069999999999993179e-01,6.821162738122801272e-01,-3.610686432268049584e-03,6.821162738122801272e-01,6.821258300754059478e-01,6.822251022915035712e-01,-3.618081677559150701e-03
-1.059999999999980957e-01,6.831905421789128408e-01,-3.619198202325301164e-03,6.831905421789128408e-01,6.832001284531089569e-01,6.832995146264952968e-01,-3.639763940946189741e-03
-1.050000000000004263e-01,6.842674318908941178e-01,-3.627737611980741059e-03,6.842674318908941178e-01,6.842770482975012447e-01,6.843762598816544029e-01,-3.635138133925823554e-03
-1.039999999999992042e-01,6.853469517333465877e-01,-3.636304776827725335e-03,6.853469517333465877e-01,6.853565983943104012e-01,6.854559246010024642e-01,-3.656905143303996065e-03
-1.029999999999979821e-01,6.864291105292059658e-01,-3.644899813055400839e-03,6.864291105292059658e-01,6.864387875670809880e-01,6.865379380284364341e-01,-3.652305546468437563e-03
-1.020000000000003126e-01,6.875139171393809256e-01,-3.653522837452018515e-03,6.875139171393809256e-01,6.875236246773336335e-01,6.876228904302623679e-01,-3.674157897328204306e-03
-1.009999999999990905e-01,6.886013804629715906e-01,-3.662173967409422873e-03,6.886013804629715906e-01,6.886111186247849680e-01,6.887102074675828245e-01,-3.669584846665997768e-03
-9.999999999999786837e-02,6.896915094374658217e-01,-3.670853320926040914e-03,6.896915094374658217e-01,6.897012783475420239e-01,6.898004831547589477e-01,-3.691523140190106425e-03
-9.900000000000019895e-02,6.907843130389488273e-01,-3.679561016611012508e-03,6.907843130389488273e-01,6.907941128223136218e-01,6.908931395458322022e-01,-3.686976975636638548e-03
-9.799999999999897682e-02,6.918798002823114413e-01,-3.688297173687850664e-03,6.918798002823114413e-01,6.918896310646175385e-01,6.919887744292062548e-01,-3.709001818749160448e-03
-9.699999999999775468e-02,6.929779802214219853e-01,-3.697061911998252709e-03,6.929779802214219853e-01,6.929878421289530355e-01,6.930868062274165853e-01,-3.704482884286626389e-03
-9.600000000000008527e-02,6.940788619493751810e-01,-3.705855352005862913e-03,6.940788619493751810e-01,6.940887551090493268e-01,6.941878365291030972e-01,-3.726594889748829475e-03
-9.499999999999886313e-02,6.951824545986871051e-01,-3.714677614800362959e-03,6.951824545986871051e-01,6.951923791380610895e-01,6.952912801006354560e-01,-3.722103533394790185e-03
-9.399999999999764100e-02,6.962887673415019130e-01,-3.723528822101017724e-03,6.962887673415019130e-01,6.962987233887746319e-01,6.963977423573217695e-01,-3.744303319837957375e-03
-9.299999999999997158e-02,6.973978093897967856e-01,-3.732409096260741466e-03,6.973978093897967856e-01,6.974077970738133958e-01,6.975066343844940064e-01,-3.739839893748791132e-03
-9.199999999999874944e-02,6.985095899956199617e-01,-3.741318560270261162e-03,6.985095899956199617e-01,6.985196094458755445e-01,6.986185654508069165e-01,-3.762128085773201475e-03
-9.100000000000108002e-02,6.996241184512446143e-01,-3.750257337761622387e-03,6.996241184512446143e-01,6.996341697978885055e-01,6.997329429354642860e-01,-3.757692946291550304e-03
-8.999999999999985789e-02,7.007414040894837104e-01,-3.759225553012626730e-03,7.007414040894837104e-01,7.007514874633228308e-01,7.008503799873684326e-01,-3.780070174512028484e-03
-8.899999999999863576e-02,7.018614562838019211e-01,-3.768223330950630848e-03,7.018614562838019211e-01,7.018715718163054396e-01,7.019702802542798770e-01,-3.775663682197340568e-03
-8.800000000000096634e-02,7.029842844485949538e-01,-3.777250797156520706e-03,7.029842844485949538e-01,7.029944322718976180e-01,7.030932607925152178e-01,-3.798130583345423004e-03
-8.699999999999974420e-02,7.041098980394167040e-01,-3.786308077869116051e-03,7.041098980394167040e-01,7.041200782863235030e-01,7.042187214928755656e-01,-3.793753103033826232e-03
-8.599999999999852207e-02,7.052383065531397932e-01,-3.795395299988953836e-03,7.052383065531397932e-01,7.052485193571295108e-01,7.053472833464512481e-01,-3.816310320025364990e-03
-8.500000000000085265e-02,7.063695195282302386e-01,-3.804512591082550438e-03,7.063695195282302386e-01,7.063797650234600045e-01,7.064783424613602092e-01,-3.811962220932440214e-03
-8.399999999999963052e-02,7.075035465449748262e-01,-3.813660079386752347e-03,7.075035465449748262e-01,7.075138248662837803e-01,7.076125237910870780e-01,-3.834610402892461162e-03
-8.299999999999840838e-02,7.086403972256622996e-01,-3.822837893812561227e-03,7.086403972256622996e-01,7.086507085085760327e-01,7.087492196351143914e-01,-3.830292058614453033e-03
-8.200000000000073896e-02,7.097800812348498134e-01,-3.832046163949720530e-03,7.097800812348498134e-01,7.097904256155845859e-01,7.098890589371964488e-01,-3.853031861024645930e-03
-8.099999999999951683e-02,7.109226082795714330e-01,-3.841285020070915254e-03,7.109226082795714330e-01,7.109329858950379499e-01,7.110314301619741206e-01,-3.848743649625318338e-03
-7.999999999999829470e-02,7.120679881095719477e-01,-3.850554593135940493e-03,7.120679881095719477e-01,7.120783990973803546e-01,7.121769662716065374e-01,-3.871575734361171629e-03
-7.900000000000062528e-02,7.132162305175402395e-01,-3.859855014795987929e-03,7.132162305175402395e-01,7.132266750160038971e-01,7.133250518694942421e-01,-3.867318038421223899e-03
-7.799999999999940314e-02,7.143673453393419859e-01,-3.869186417398336533e-03,7.143673453393419859e-01,7.143778234874815780e-01,7.144763239645525177e-01,-3.890243073826905786e-03
-7.699999999999818101e-02,7.155213424542501421e-01,-3.878548933990455180e-03,7.155213424542501421e-01,7.155318543917983387e-01,7.156301632723178763e-01,-3.886016280518094380e-03
-7.600000000000051159e-02,7.166782317851707607e-01,-3.887942698324256194e-03,7.166782317851707607e-01,7.166887776525766585e-01,7.167872108770744211e-01,-3.909034941513166508e-03
-7.499999999999928946e-02,7.178380232989114429e-01,-3.897367844861394925e-03,7.178380232989114429e-01,7.178486032373446735e-01,7.179468435796233505e-01,-3.904839442639989992e-03
-7.399999999999806732e-02,7.190007270063762945e-01,-3.906824508776506749e-03,7.190007270063762945e-01,7.190113411577316871e-01,7.191097065685173595e-01,-3.927952410767910317e-03
-7.300000000000039790e-02,7.201663529628392624e-01,-3.916312825962857055e-03,7.201663529628392624e-01,7.201770014697411737e-01,7.202751727027175699e-01,-3.923788602850676599e-03
-7.199999999999917577e-02,7.213349112681839426e-01,-3.925832933036240910e-03,7.213349112681839426e-01,7.213455942739908089e-01,7.214438913041483215e-01,-3.946996566348831906e-03
-7.099999999999795364e-02,7.225064120671298440e-01,-3.935384967339803849e-03,7.225064120671298440e-01,7.225171297159386219e-01,7.226152312626283880e-01,-3.942864850690425138e-03
-7.000000000000028422e-02,7.236808655494535447e-01,-3.944969066948684003e-03,7.236808655494535447e-01,7.236916179861041520e-01,7.237898460628651165e-01,-3.966168504639134250e-03
-6.899999999999906208e-02,7.248582819503424091e-01,-3.954585370674598699e-03,7.248582819503424091e-01,7.248690693204228319e-01,7.249671005979189120e-01,-3.962069287327824214e-03
-6.799999999999783995e-02,7.260386715504891786e-01,-3.964234018070604548e-03,7.260386715504891786e-01,7.260494940003395792e-01,7.261476525449710451e-01,-3.985469333670193202e-03
-6.700000000000017053e-02,7.272220446764485757e-01,-3.973915149435635480e-03,7.272220446764485757e-01,7.272329023531659553e-01,7.273308627725092457e-01,-3.981403025749931379e-03
-6.599999999999894840e-02,7.284084117008757797e-01,-3.983628905819698238e-03,7.284084117008757797e-01,7.284193047523189746e-01,7.285173931801051106e-01,-4.004900173374161855e-03
-6.499999999999772626e-02,7.295977830427315958e-01,-3.993375429028283782e-03,7.295977830427315958e-01,7.296087116175258291e-01,7.297066005836415625e-01,-4.000867190829881376e-03
-6.400000000000005684e-02,7.307901691675731115e-01,-4.003154861627193292e-03,7.307901691675731115e-01,7.308011334151146565e-01,7.308991511352694870e-01,-4.024462155714335007e-03
-6.299999999999883471e-02,7.319855805878250354e-01,-4.012967346947778763e-03,7.319855805878250354e-01,7.319965806582863221e-01,7.320943975699489847e-01,-4.020462919555014419e-03
-6.199999999999761258e-02,7.331840278629899732e-01,-4.022813029091357878e-03,7.331840278629899732e-01,7.331950639073238074e-01,7.332930103228874064e-01,-4.044156424786702481e-03
-6.099999999999994316e-02,7.343855215999535169e-01,-4.032692052934678389e-03,7.343855215999535169e-01,7.343965937698986313e-01,7.344943380195998461e-01,-4.040191361134266856e-03
-5.999999999999872102e-02,7.355900724532153934e-01,-4.042604564134419723e-03,7.355900724532153934e-01,7.356011809013011105e-01,7.356990554090734324e-01,-4.063984137053308458e-03
-5.900000000000105160e-02,7.367976911251430394e-01,-4.052550709132555010e-03,7.367976911251430394e-01,7.368088360046938234e-01,7.369065069785877276e-01,-4.060053677215845133e-03
-5.799999999999982947e-02,7.380083883662948985e-01,-4.062530635161319334e-03,7.380083883662948985e-01,7.380195698314357955e-01,7.381173718219363744e-01,-4.083946461440932096e-03
-5.699999999999860734e-02,7.392221749756333615e-01,-4.072544490248212676e-03,7.392221749756333615e-01,7.392333931812948844e-01,7.393309902591157501e-01,-4.080051041931826404e-03
-5.600000000000093792e-02,7.404390618007841152e-01,-4.082592423221115610e-03,7.404390618007841152e-01,7.404503169027072396e-01,7.405480457600460698e-01,-4.104044579535410381e-03
-5.499999999999971578e-02,7.416590597383545536e-01,-4.092674583713779707e-03,7.416590597383545536e-01,7.416703518930956029e-01,7.417678744480921127e-01,-4.100184642201884326e-03
-5.399999999999849365e-02,7.428821797341793598e-01,-4.102791122170606694e-03,7.428821797341793598e-01,7.428935090991156676e-01,7.429911642009412454e-01,-4.124279685714849278e-03
-5.300000000000082423e-02,7.441084327835671974e-01,-4.112942189852227329e-03,7.441084327835671974e-01,7.441197995169014368e-01,7.442172469157402048e-01,-4.120455677809317652e-03
-5.199999999999960210e-02,7.453378299316333333e-01,-4.123127938840585871e-03,7.453378299316333333e-01,7.453492341923995124e-01,7.454468149098019136e-01,-4.144652987391461534e-03
-5.099999999999837996e-02,7.465703822735239026e-01,-4.133348522044300380e-03,7.465703822735239026e-01,7.465818242215922496e-01,7.466791958242611216e-01,-4.140865361585447865e-03
-5.000000000000071054e-02,7.478061009547356530e-01,-4.143604093204158317e-03,7.478061009547356530e-01,7.478175807508176121e-01,7.479150864482490002e-01,-4.165165705051715982e-03
-4.899999999999948841e-02,7.490449971713615263e-01,-4.153894806898593070e-03,7.490449971713615263e-01,7.490565149770154196e-01,7.491538101367930524e-01,-4.161414919565438984e-03
-4.799999999999826628e-02,7.502870821704101800e-01,-4.164220818548829139e-03,7.502870821704101800e-01,7.502986381480466482e-01,7.503960681832398949e-01,-4.185819072545417935e-03
-4.700000000000059686e-02,7.515323672500284768e-01,-4.174582284424452339e-03,7.515323672500284768e-01,7.515439615629154746e-01,7.516411796261933675e-01,-4.182105591248451437e-03
-4.599999999999937472e-02,7.527808637598742969e-01,-4.184979361649340812e-03,7.527808637598742969e-01,7.527924965721428663e-01,7.528898502960588157e-01,-4.206614337224569462e-03
-4.499999999999815259e-02,7.540325831013372504e-01,-4.195412208206787674e-03,7.540325831013372504e-01,7.540442545779867389e-01,7.541413948842689008e-01,-4.202938629616396159e-03
-4.400000000000048317e-02,7.552875367278457652e-01,-4.205880982945177024e-03,7.552875367278457652e-01,7.552992470347495990e-01,7.553965237914337383e-01,-4.227552760072540369e-03
-4.299999999999926104e-02,7.565457361452048168e-01,-4.216385845584036396e-03,7.565457361452048168e-01,7.565574854491156076e-01,7.566545473309409520e-01,-4.223915301454638123e-03
-4.199999999999803890e-02,7.578071929117777827e-01,-4.226926956719183684e-03,7.578071929117777827e-01,7.578189813803332120e-01,7.579161805068322932e-01,-4.248635615964825758e-03
-4.100000000000036948e-02,7.590719186389218720e-01,-4.237504477828902757e-03,7.590719186389218720e-01,7.590837464406504642e-01,7.591807292233918592e-01,-4.245036887469655698e-03
-3.999999999999914735e-02,7.603399249911697577e-01,-4.248118571279510189e-03,7.603399249911697577e-01,7.603517922954960984e-01,7.604489131218525877e-01,-4.269864193761396635e-03
-3.899999999999792522e-02,7.616112236866245944e-01,-4.258769400331378213e-03,7.616112236866245944e-01,7.616231306638755472e-01,7.617200336657504733e-01,-4.266304682465782080e-03
-3.800000000000025580e-02,7.628858264971749570e-01,-4.269457129144754726e-03,7.628858264971749570e-01,7.628977733185851040e-01,7.629948151676090307e-01,-4.291239796577723566e-03
-3.699999999999903366e-02,7.641637452488654336e-01,-4.280181922785493073e-03,7.641637452488654336e-01,7.641757320865830705e-01,7.642725546185418217e-01,-4.287719995548024826e-03
